time_s,num_p_n_m,num_p_e_m,num_p_d_m,num_v_n_mps,num_v_e_mps,num_v_d_mps,ana_p_n_m,ana_p_e_m,ana_p_d_m,ana_v_n_mps,ana_v_e_mps,ana_v_d_mps,abs_err_p_n_m,abs_err_p_e_m,abs_err_p_d_m,abs_err_v_n_mps,abs_err_v_e_mps,abs_err_v_d_mps
1.25,0,0,0.69649502840909061,0,0,1.1143920454545462,0,0,0.69649502840909006,0,0,1.1143920454545442,0,0,5.5511151231257827e-16,0,0,1.9984014443252818e-15
1.26,0,0,0.70768352454545425,0,0,1.1233071818181826,0,0,0.7076835245454538,0,0,1.1233071818181806,0,0,4.4408920985006262e-16,0,0,1.9984014443252818e-15
1.27,0,0,0.71896117204545429,0,0,1.132222318181819,0,0,0.71896117204545373,0,0,1.132222318181817,0,0,5.5511151231257827e-16,0,0,1.9984014443252818e-15
1.28,0,0,0.73032797090909063,0,0,1.1411374545454553,0,0,0.73032797090909007,0,0,1.1411374545454533,0,0,5.5511151231257827e-16,0,0,1.9984014443252818e-15
1.29,0,0,0.74178392113636338,0,0,1.1500525909090917,0,0,0.74178392113636282,0,0,1.1500525909090897,0,0,5.5511151231257827e-16,0,0,1.9984014443252818e-15
1.3,0,0,0.75332902272727242,0,0,1.1589677272727281,0,0,0.75332902272727198,0,0,1.1589677272727259,0,0,4.4408920985006262e-16,0,0,2.2204460492503131e-15
1.3100000000000001,0,0,0.76496327568181788,0,0,1.1678828636363645,0,0,0.76496327568181743,0,0,1.1678828636363623,0,0,4.4408920985006262e-16,0,0,2.2204460492503131e-15
1.3200000000000001,0,0,0.77668667999999974,0,0,1.1767980000000009,0,0,0.77668667999999919,0,0,1.1767979999999987,0,0,5.5511151231257827e-16,0,0,2.2204460492503131e-15
1.3300000000000001,0,0,0.7884992356818179,0,0,1.1857131363636373,0,0,0.78849923568181735,0,0,1.1857131363636351,0,0,5.5511151231257827e-16,0,0,2.2204460492503131e-15
1.3400000000000001,0,0,0.80040094272727247,0,0,1.1946282727272737,0,0,0.80040094272727191,0,0,1.1946282727272715,0,0,5.5511151231257827e-16,0,0,2.2204460492503131e-15
